model,fold_index,group,test_rows,mae_eV,mse_eV2,rmse_eV,r2,mae_nm,mse_nm2,rmse_nm
train_median_baseline,308,Tb3Al5O12,1,0.9784999999999999,0.9574622499999998,0.9784999999999999,,124.53789983005686,15509.688494081276,124.53789983005686
xgboost_original_params,309,Y(PO3)3,1,0.10354672241210938,0.010721923722290435,0.10354672241210938,,7.708874545389222,59.426746756549875,7.708874545389222
train_mean_baseline,309,Y(PO3)3,1,0.5179044943820226,0.26822506530109846,0.5179044943820226,,42.97647775718565,1846.9776404138727,42.97647775718565
train_median_baseline,309,Y(PO3)3,1,0.4860000000000002,0.2361960000000002,0.4860000000000002,,39.97619181279225,1598.0959118531582,39.97619181279225
xgboost_original_params,310,Y2Mg3(GeO4)3,1,0.1471045207977295,0.021639740039129635,0.1471045207977295,,16.720337880043076,279.5696988228034,16.720337880043076
train_mean_baseline,310,Y2Mg3(GeO4)3,1,0.3876320224719101,0.1502585848456634,0.3876320224719101,,41.130032730062055,1691.679592375976,41.130032730062055
train_median_baseline,310,Y2Mg3(GeO4)3,1,0.41849999999999987,0.1751422499999999,0.41849999999999987,,44.02961713389146,1938.6071849570687,44.02961713389146
xgboost_original_params,311,Y2O3,1,0.0688964080810548,0.0047467150464712326,0.0688964080810548,,8.53137355465634,72.78433472908957,8.53137355465634
train_mean_baseline,311,Y2O3,1,0.4879129213483142,0.23805901881864625,0.4879129213483142,,53.420283928683034,2853.726735021111,53.420283928683034
train_median_baseline,311,Y2O3,1,0.5185,0.26884224999999995,0.5185,,56.2932590096766,3168.931009930536,56.2932590096766
xgboost_original_params,312,Y2S3,1,0.1803804969787599,0.03253712369030441,0.1803804969787599,,37.920495478181806,1437.9639773108067,37.920495478181806
train_mean_baseline,312,Y2S3,1,1.2801320224719097,1.6387379949580219,1.2801320224719097,,187.36169845382722,35104.40604750288,187.36169845382722
train_median_baseline,312,Y2S3,1,1.3085,1.71217225,1.3085,,190.02460505429582,36109.35052604111,190.02460505429582
xgboost_original_params,313,Y2SO2,1,0.0190779209136962,0.00036396706638924684,0.0190779209136962,,3.3926891140919224,11.510339424877833,3.3926891140919224
train_mean_baseline,313,Y2SO2,1,0.9692612359550559,0.9394673435251225,0.9692612359550559,,125.29719784031568,15699.387786635207,125.29719784031568
train_median_baseline,313,Y2SO2,1,0.9984999999999999,0.9970022499999999,0.9984999999999999,,128.04250566710022,16394.88325750939,128.04250566710022
xgboost_original_params,314,Y2Si3N4O3,1,0.38171630668640155,0.14570733879030698,0.38171630668640155,,49.18422022597531,2419.0875192372387,49.18422022597531
train_mean_baseline,314,Y2Si3N4O3,1,0.7015112359550564,0.4921180141711908,0.7015112359550564,,82.40140113156303,6789.990908444758,82.40140113156303
train_median_baseline,314,Y2Si3N4O3,1,0.7315,0.53509225,0.7315,,85.21771212630807,7262.0584600423135,85.21771212630807
xgboost_original_params,315,Y2Sn2O7,1,0.24774981689453135,0.061379971771273814,0.24774981689453135,,26.814061046977997,718.9938698310627,26.814061046977997
train_mean_baseline,315,Y2Sn2O7,1,0.35453932584269676,0.1256981335689939,0.35453932584269676,,37.23920487064095,1386.7583793975684,37.23920487064095
train_median_baseline,315,Y2Sn2O7,1,0.38549999999999995,0.14861024999999997,0.38549999999999995,,40.147571257857635,1611.8274779047565,40.147571257857635
xgboost_original_params,316,Y3Al5O12,1,0.14121369361877445,0.0199413072654571,0.14121369361877445,,22.659170816456708,513.4380220893634,22.659170816456708
train_mean_baseline,316,Y3Al5O12,1,0.9090926966292132,0.8264495310645746,0.9090926966292132,,114.92261262295364,13207.206892085462,114.92261262295364
train_median_baseline,316,Y3Al5O12,1,0.9384999999999999,0.8807822499999998,0.9384999999999999,,117.68387365428947,13849.494118278768,117.68387365428947
xgboost_original_params,317,Y3Ga5O12,1,0.01949369430542003,0.00038000411767316524,0.01949369430542003,,2.954314098398015,8.727971791993276,2.954314098398015
train_mean_baseline,317,Y3Ga5O12,1,0.7486432584269656,0.5604667283881444,0.7486432584269656,,89.37448872041222,7987.79923403509,89.37448872041222
train_median_baseline,317,Y3Ga5O12,1,0.7784999999999997,0.6060622499999996,0.7784999999999997,,92.17829889568475,8496.838787302197,92.17829889568475
xgboost_original_params,318,Y3Sc2(GaO4)3,1,0.12183589935302752,0.014843986371161052,0.12183589935302752,,18.105682763671894,327.8157483387255,18.105682763671894
train_mean_baseline,318,Y3Sc2(GaO4)3,1,0.6684185393258422,0.4467833437144924,0.6684185393258422,,77.63793771085352,6027.649371994371,77.63793771085352
train_median_baseline,318,Y3Sc2(GaO4)3,1,0.6984999999999997,0.48790224999999954,0.6984999999999997,,80.46302642181712,6474.2986209580395,80.46302642181712
xgboost_original_params,319,Y3Sc2Al3O12,1,0.0764322948455809,0.005841895695361812,0.0764322948455809,,12.248371505845455,150.02260454520686,12.248371505845455
train_mean_baseline,319,Y3Sc2Al3O12,1,0.7987837078651681,0.6380554119508262,0.7987837078651681,,97.04737285459998,9418.19257797975,97.04737285459998
train_median_baseline,319,Y3Sc2Al3O12,1,0.8285,0.6864122500000001,0.8285,,99.83788528706543,9967.603338593237,99.83788528706543
xgboost_original_params,320,Y3Si2ClO8,1,0.21606327056884744,0.046683336888906975,0.21606327056884744,,20.103591251454418,404.1543812055546,20.103591251454418
train_mean_baseline,320,Y3Si2ClO8,1,0.14385674157303363,0.020694762096010583,0.14385674157303363,,13.117862260874062,172.07831029526398,13.117862260874062
train_median_baseline,320,Y3Si2ClO8,1,0.11299999999999999,0.012768999999999997,0.11299999999999999,,10.216947337216823,104.38601289146192,10.216947337216823
xgboost_original_params,321,Y3Si5N9O,1,0.018200073242187642,0.0003312426660209946,0.018200073242187642,,2.779910689233077,7.727903440112321,2.779910689233077
train_mean_baseline,321,Y3Si5N9O,1,0.7787275280898873,0.6064165630049863,0.7787275280898873,,93.94585487525018,8825.823648241567,93.94585487525018
train_median_baseline,321,Y3Si5N9O,1,0.8085,0.65367225,0.8085,,96.74168628097209,9358.953864486024,96.74168628097209
xgboost_original_params,322,YAl3(BO3)4,1,0.017746114730834872,0.00031492458803995447,0.017746114730834872,,1.4775692807680798,2.1832109794695005,1.4775692807680798
train_mean_baseline,322,YAl3(BO3)4,1,0.2341095505617976,0.05480728166424687,0.2341095505617976,,20.850163125376753,434.7293023548205,20.850163125376753
train_median_baseline,322,YAl3(BO3)4,1,0.2030000000000003,0.04120900000000012,0.2030000000000003,,17.925276551088075,321.315539432988,17.925276551088075
xgboost_original_params,323,YAlO3,1,0.13384269905090296,0.01791386808923058,0.13384269905090296,,10.245478101564345,104.96982152963453,10.245478101564345
train_mean_baseline,323,YAlO3,1,0.4767893258426965,0.22732806123753302,0.4767893258426965,,39.95982779486343,1596.7878373951398,39.95982779486343
train_median_baseline,323,YAlO3,1,0.44499999999999984,0.19802499999999987,0.44499999999999984,,36.970467488108,1366.8154662892507,36.970467488108
xgboost_original_params,324,YClO,1,0.1623973083496093,0.026372885759198085,0.1623973083496093,,13.66935977359691,186.85139662002933,13.66935977359691
train_mean_baseline,324,YClO,1,0.3043061797752813,0.09260225104942582,0.3043061797752813,,26.619468362510815,708.5960959027142,26.619468362510815
train_median_baseline,324,YClO,1,0.27300000000000013,0.07452900000000007,0.27300000000000013,,23.67593485349994,560.5498911871732,23.67593485349994
xgboost_original_params,325,YF3,1,0.27632698059082017,0.0763566002024395,0.27632698059082017,,15.510642549877332,240.58003231006518,15.510642549877332
train_mean_baseline,325,YF3,1,1.2268904494382027,1.505260174922675,1.2268904494382027,,86.98524960373197,7566.433648623553,86.98524960373197
train_median_baseline,325,YF3,1,1.193,1.4232490000000002,1.193,,83.79645346962411,7021.845614086878,83.79645346962411
xgboost_original_params,326,YI3,1,0.020786781311035174,0.0004320902772728012,0.020786781311035174,,2.845383173052028,8.096205401487627,2.845383173052028
train_mean_baseline,326,YI3,1,0.5982219101123594,0.3578694537384798,0.5982219101123594,,67.87760225440479,4607.368887807179,67.87760225440479
train_median_baseline,326,YI3,1,0.6284999999999998,0.3950122499999998,0.6284999999999998,,70.72131185228073,5001.5039501075435,70.72131185228073
xgboost_original_params,327,YPO4,1,0.22794848632812492,0.05196051241928335,0.22794848632812492,,18.1107406436509,327.9989266615886,18.1107406436509
train_mean_baseline,327,YPO4,1,0.22207584269663005,0.04931767990941838,0.22207584269663005,,19.840077087021257,393.6286588189459,19.840077087021257
train_median_baseline,327,YPO4,1,0.19100000000000028,0.03648100000000011,0.19100000000000028,,16.918386926486505,286.2318161943095,16.918386926486505
xgboost_original_params,328,YPS4,1,0.12782123565673809,0.016338268284815372,0.12782123565673809,,20.45915718347885,418.57711265829425,20.45915718347885
train_mean_baseline,328,YPS4,1,0.8990646067415726,0.8083171670953786,0.8990646067415726,,113.23794534918409,12822.832266904803,113.23794534918409
train_median_baseline,328,YPS4,1,0.9284999999999997,0.8621122499999994,0.9284999999999997,,116.00186539240536,13456.432774517732,116.00186539240536
xgboost_original_params,329,YSiNO2,1,0.08119886016845701,0.006593254892656634,0.08119886016845701,,9.187972551264409,84.41883960278821,9.187972551264409
train_mean_baseline,329,YSiNO2,1,0.2662921348314602,0.07091150107309657,0.2662921348314602,,27.237462607777275,741.8793693100652,27.237462607777275
train_median_baseline,329,YSiNO2,1,0.2974999999999999,0.08850624999999993,0.2974999999999999,,30.169249817818354,910.1836345699328,30.169249817818354
xgboost_original_params,330,Yb3Al5O12,1,0.2244009151458739,0.0503557707183057,0.2244009151458739,,33.7537536094967,1139.3158827306113,33.7537536094967
train_mean_baseline,330,Yb3Al5O12,1,0.857949438202247,0.7360772385115513,0.857949438202247,,106.45819334998896,11333.346931343634,106.45819334998896
train_median_baseline,330,Yb3Al5O12,1,0.8874999999999997,0.7876562499999995,0.8874999999999997,,109.23301577350134,11931.851734973992,109.23301577350134
